StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,Quarter,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Monthly,2/1/21,2/28/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,15947,0,5992,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,3/1/21,3/6/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,15947,0,5992,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,3/7/21,3/13/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,15947,0,5992,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,3/14/21,3/20/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,15947,0,5992,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,3/21/21,3/27/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,15947,0,5992,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,3/28/21,4/3/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,15947,0,5992,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,4/4/21,4/10/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,PreK-1: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-12: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom,,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,4/11/21,4/17/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,4/18/21,4/24/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,4/25/21,5/1/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,5/2/21,5/8/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,5/9/21,5/15/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,5/16/21,5/22/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Washington,Regular local school district,2400660,MD-21,21939,Weekly,5/23/21,5/29/21,Q4,In-person,Hybrid,In-person,In-person,"PreK-1, 6-12: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom; Gr2-5: Alternating 2 full days one week/3 full days in other week of in-person instruction with a teacher face-to-face withtheir students in the classroom",,,,16094,0,5845,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3063,1629,12419,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3063,1629,12419,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3063,1629,12419,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3063,1629,12419,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Monthly,1/1/21,1/31/21,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,0,0,14354,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Monthly,2/1/21,2/28/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,K-12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,3/1/21,3/6/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,K-12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,3/7/21,3/13/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,K-12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,3/14/21,3/20/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,K-12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,3/21/21,3/27/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,K-12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,3/28/21,4/3/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,PreK-12: 2 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,4/4/21,4/10/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7170,349,6835,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,4/11/21,4/17/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,4/18/21,4/24/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,4/25/21,5/1/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,5/2/21,5/8/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,5/9/21,5/15/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,5/16/21,5/22/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Wicomico,Regular local school district,2400690,MD-22,14354,Weekly,5/23/21,5/29/21,Q4,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 4 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,7506,271,6577,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Monthly,9/1/20,9/30/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3758,0,2953,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Monthly,10/1/20,10/31/20,Q1,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3758,0,2953,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Monthly,11/1/20,11/30/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3758,0,2953,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Monthly,12/1/20,12/31/20,Q2,Virtual,Virtual,Virtual,Virtual,[no change toward phased re-opening reported],,,,3758,0,2953,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Monthly,1/1/21,1/31/21,Q2,Hybrid,Hybrid,Hybrid,Hybrid,"All grades: 5 full days every other week of in-person instruction with a teacher face-to-face with the students in the classroom, with about 30% of students attending 5 days every week",,,,2389,0,4322,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Monthly,2/1/21,2/28/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,"All grades: 5 full days every other week of in-person instruction with a teacher face-to-face with the students in the classroom, with about 30% of students attending 5 days every week",,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,3/1/21,3/6/21,Q3,Hybrid,Hybrid,Hybrid,Hybrid,All grades: 5 full days every other week of in-person instruction with a teacher face-to-face with the students in the classroom,,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,3/7/21,3/13/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,3/14/21,3/20/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,3/21/21,3/27/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,3/28/21,4/3/21,Q3,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,4/4/21,4/10/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,5832,0,879,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,4/11/21,4/17/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,4/18/21,4/24/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,4/25/21,5/1/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,5/2/21,5/8/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,5/9/21,5/15/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,5/16/21,5/22/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
Maryland,MD,District,No,,,,,Worcester,Regular local school district,2400720,MD-23,6711,Weekly,5/23/21,5/29/21,Q4,In-person,In-person,In-person,In-person,All grades: 5 full days per week of in-person instruction with a teacher face-to-face with their students in the classroom,,,,4973,0,1738,,
